,Category,Price,Rating,Stock,Discount,Category_FR,Price_MinMax
2614,Unknown,341.0,2.752335863420391,Unknown,21.0,4,0.034103410341034104
2615,Unknown,4403.0,0.0,In Stock,49.0,4,0.44034403440344033
2616,Unknown,9457.0,1.1215115410195984,Out of Stock,0.0,4,0.9457945794579458
2617,Unknown,5292.0,3.55840515256902,Out of Stock,25.0,4,0.5292529252925292
2618,Unknown,4072.0,4.609600420587909,In Stock,11.0,4,0.40724072407240725
2619,D,4191.0,0.0,In Stock,43.0,3,0.41914191419141916
2620,Unknown,3027.0,0.0,Out of Stock,0.0,4,0.3027302730273027
2621,Unknown,2249.0,0.0,In Stock,49.0,4,0.22492249224922492
2622,Unknown,8792.0,0.0,In Stock,18.0,4,0.8792879287928793
2623,Unknown,4287.0,2.5977667620215805,Out of Stock,44.0,4,0.42874287428742874
2624,Unknown,3523.0,2.500812480612023,Out of Stock,32.0,4,0.35233523352335233
2625,D,979.0,0.0,Unknown,27.0,3,0.09790979097909791
2626,Unknown,0.0,4.464205060322536,Unknown,45.0,4,0.0
2627,Unknown,614.0,3.4127148718200613,Unknown,28.0,4,0.061406140614061404
2628,D,2424.0,3.0393797248819894,Out of Stock,32.0,3,0.24242424242424243
2629,A,5817.0,3.1619715145318223,Unknown,24.0,0,0.5817581758175817
2630,Unknown,9563.0,1.1032034978136416,Out of Stock,9.0,4,0.9563956395639563
2631,D,6712.0,0.0,Unknown,36.0,3,0.6712671267126713
2632,Unknown,2864.0,1.3749623354943838,In Stock,46.0,4,0.28642864286428643
2633,Unknown,5196.0,3.5303228487154086,Out of Stock,35.0,4,0.5196519651965197
2634,A,8066.0,2.094705204383652,Out of Stock,21.0,0,0.8066806680668067
2635,D,3106.0,4.48909938227105,Unknown,34.0,3,0.3106310631063106
2636,D,7814.0,4.75101557951775,In Stock,23.0,3,0.7814781478147815
2637,Unknown,4678.0,3.520867804304548,In Stock,42.0,4,0.46784678467846785
2638,Unknown,6026.0,0.0,In Stock,40.0,4,0.6026602660266026
2639,Unknown,5711.0,1.6378309012842496,Unknown,41.0,4,0.5711571157115711
2640,Unknown,9460.0,3.2999186080605987,In Stock,34.0,4,0.9460946094609461
2641,Unknown,2352.0,0.0,Out of Stock,11.0,4,0.23522352235223523
2642,D,5589.0,4.08549234657089,In Stock,19.0,3,0.5589558955895589
2643,Unknown,894.0,0.0,Unknown,17.0,4,0.0894089408940894
2644,Unknown,5496.0,1.2000743349750231,Unknown,14.0,4,0.5496549654965497
2645,Unknown,2779.0,4.35195216421794,Out of Stock,45.0,4,0.2779277927792779
2646,Unknown,752.0,0.0,In Stock,31.0,4,0.07520752075207521
2647,A,4745.0,0.0,Unknown,5.0,0,0.47454745474547455
2648,Unknown,7978.0,3.8013183745189214,In Stock,32.0,4,0.7978797879787979
2649,B,6583.0,3.828275751544377,Unknown,36.0,1,0.6583658365836583
2650,Unknown,4874.0,0.0,In Stock,48.0,4,0.48744874487448747
2651,Unknown,8777.0,3.312599490730886,Unknown,27.0,4,0.8777877787778778
2652,C,347.0,0.0,Out of Stock,0.0,2,0.03470347034703471
2653,Unknown,0.0,0.0,Unknown,8.0,4,0.0
2654,Unknown,7020.0,3.891771576422849,In Stock,21.0,4,0.7020702070207021
2655,B,1973.0,4.273512441570138,Unknown,0.0,1,0.19731973197319733
2656,C,3151.0,0.0,Unknown,29.0,2,0.31513151315131516
2657,Unknown,7179.0,4.194326327519928,Unknown,20.0,4,0.7179717971797179
2658,Unknown,294.0,0.0,In Stock,38.0,4,0.029402940294029404
2659,Unknown,3449.0,0.0,In Stock,25.0,4,0.34493449344934496
2660,B,3166.0,0.0,Out of Stock,20.0,1,0.31663166316631663
2661,Unknown,6922.0,0.0,Unknown,40.0,4,0.6922692269226922
2662,Unknown,3695.0,0.0,In Stock,4.0,4,0.36953695369536954
2663,Unknown,5828.0,0.0,Unknown,0.0,4,0.5828582858285829
2664,Unknown,5273.0,0.0,In Stock,26.0,4,0.5273527352735273
2665,Unknown,5549.0,2.048024674542196,In Stock,19.0,4,0.5549554955495549
2666,Unknown,1585.0,0.0,Unknown,0.0,4,0.15851585158515852
2667,Unknown,4676.0,1.2681833521580552,Unknown,19.0,4,0.46764676467646765
2668,Unknown,5071.0,2.7004978855606154,Out of Stock,27.0,4,0.5071507150715071
2669,Unknown,6691.0,2.121157901423228,Out of Stock,39.0,4,0.6691669166916692
2670,Unknown,3065.0,0.0,In Stock,29.0,4,0.3065306530653065
2671,Unknown,3516.0,0.0,In Stock,28.0,4,0.35163516351635166
2672,B,1354.0,4.168446392320217,In Stock,14.0,1,0.1354135413541354
2673,C,879.0,0.0,Unknown,47.0,2,0.08790879087908791
2674,C,6503.0,0.0,In Stock,0.0,2,0.6503650365036504
2675,Unknown,6397.0,4.529676871791372,Out of Stock,2.0,4,0.6397639763976397
2676,Unknown,247.0,3.5691108343334217,Unknown,26.0,4,0.024702470247024703
2677,A,3200.0,0.0,Unknown,31.0,0,0.32003200320032005
2678,Unknown,5320.0,0.0,In Stock,0.0,4,0.532053205320532
2679,Unknown,9076.0,0.0,In Stock,38.0,4,0.9076907690769077
2680,Unknown,7930.0,0.0,Unknown,38.0,4,0.7930793079307931
2681,Unknown,6582.0,0.0,Out of Stock,6.0,4,0.6582658265826583
2682,C,9391.0,3.8640201472357,In Stock,20.0,2,0.9391939193919392
2683,Unknown,4355.0,0.0,Unknown,4.0,4,0.43554355435543557
2684,Unknown,4330.0,2.569388962423845,Out of Stock,5.0,4,0.43304330433043303
2685,Unknown,2962.0,1.9993910779447277,Out of Stock,0.0,4,0.2962296229622962
2686,C,4990.0,3.354053530451088,In Stock,0.0,2,0.49904990499049906
2687,D,6828.0,3.9503086081116607,Unknown,29.0,3,0.6828682868286828
2688,Unknown,2771.0,0.0,Out of Stock,25.0,4,0.2771277127712771
2689,Unknown,3179.0,0.0,Out of Stock,48.0,4,0.3179317931793179
2690,B,2763.0,0.0,In Stock,16.0,1,0.2763276327632763
2691,Unknown,2224.0,0.0,Out of Stock,25.0,4,0.2224222422242224
2692,Unknown,6786.0,4.778414495158703,Out of Stock,35.0,4,0.6786678667866787
2693,Unknown,1640.0,0.0,Out of Stock,36.0,4,0.164016401640164
2694,D,5103.0,0.0,Unknown,3.0,3,0.5103510351035103
2695,A,3946.0,3.076960129851312,Out of Stock,19.0,0,0.39463946394639465
2696,Unknown,0.0,0.0,Out of Stock,17.0,4,0.0
2697,C,475.0,0.0,Unknown,20.0,2,0.04750475047504751
2698,C,5682.0,0.0,Out of Stock,6.0,2,0.5682568256825683
2699,A,0.0,2.0269975923719152,Unknown,29.0,0,0.0
2700,C,3208.0,1.7559539744236554,Unknown,30.0,2,0.32083208320832085
2701,C,7241.0,0.0,Unknown,0.0,2,0.7241724172417242
2702,Unknown,3798.0,0.0,In Stock,0.0,4,0.37983798379837985
2703,Unknown,1450.0,3.681593384350942,In Stock,4.0,4,0.14501450145014502
2704,C,9312.0,0.0,Out of Stock,36.0,2,0.9312931293129313
2705,Unknown,6333.0,2.6003250446458672,In Stock,41.0,4,0.6333633363336334
2706,Unknown,6894.0,2.997893820621304,Out of Stock,45.0,4,0.6894689468946895
2707,Unknown,800.0,2.041203499213701,Out of Stock,26.0,4,0.08000800080008001
2708,Unknown,5001.0,0.0,Out of Stock,18.0,4,0.5001500150015001
2709,C,1358.0,1.5106161458925813,In Stock,29.0,2,0.13581358135813582
2710,Unknown,7104.0,3.635080975809278,In Stock,47.0,4,0.7104710471047104
2711,Unknown,649.0,4.435194415432115,In Stock,0.0,4,0.06490649064906491
2712,Unknown,9209.0,3.60590484556508,In Stock,21.0,4,0.920992099209921
2713,Unknown,0.0,1.078890043271176,Out of Stock,21.0,4,0.0
2714,C,4521.0,0.0,Out of Stock,6.0,2,0.4521452145214521
2715,A,2047.0,2.8717484552718373,Unknown,42.0,0,0.20472047204720473
2716,C,1277.0,1.1596368501207963,Unknown,15.0,2,0.1277127712771277
2717,Unknown,1697.0,2.276089036005102,Out of Stock,34.0,4,0.1697169716971697
2718,D,1198.0,0.0,In Stock,40.0,3,0.11981198119811981
2719,B,2449.0,0.0,Unknown,44.0,1,0.2449244924492449
2720,B,1243.0,0.0,In Stock,45.0,1,0.12431243124312431
2721,D,1090.0,0.0,Out of Stock,40.0,3,0.10901090109010901
2722,Unknown,4751.0,2.182610294595057,In Stock,16.0,4,0.47514751475147515
2723,D,9562.0,0.0,Unknown,0.0,3,0.9562956295629563
2724,Unknown,2892.0,4.237935914472176,Out of Stock,34.0,4,0.28922892289228924
2725,A,3810.0,0.0,Unknown,0.0,0,0.38103810381038106
2726,Unknown,9502.0,0.0,In Stock,44.0,4,0.9502950295029503
2727,A,3658.0,3.971626350415578,In Stock,3.0,0,0.36583658365836585
2728,D,5271.0,3.41348378152788,Out of Stock,25.0,3,0.5271527152715272
2729,Unknown,8450.0,1.9836253034792368,Unknown,11.0,4,0.845084508450845
2730,Unknown,8465.0,1.7818961887580804,In Stock,0.0,4,0.8465846584658466
2731,B,7708.0,3.315785335982332,Out of Stock,0.0,1,0.7708770877087708
2732,Unknown,8158.0,4.6568887360943645,In Stock,20.0,4,0.8158815881588158
2733,Unknown,5371.0,0.0,Out of Stock,17.0,4,0.5371537153715371
2734,Unknown,2865.0,0.0,Unknown,23.0,4,0.2865286528652865
2735,Unknown,7038.0,1.8861921034173923,In Stock,13.0,4,0.7038703870387039
2736,Unknown,4887.0,2.211875155548744,Out of Stock,18.0,4,0.48874887488748875
2737,Unknown,9441.0,0.0,Out of Stock,32.0,4,0.9441944194419442
2738,B,2804.0,1.093120035659791,Out of Stock,42.0,1,0.2804280428042804
2739,Unknown,5520.0,0.0,In Stock,47.0,4,0.5520552055205521
2740,Unknown,403.0,4.828010403935677,Unknown,20.0,4,0.04030403040304031
2741,Unknown,5048.0,0.0,Out of Stock,28.0,4,0.5048504850485048
2742,Unknown,0.0,3.5766317058627277,Unknown,46.0,4,0.0
2743,Unknown,1526.0,0.0,Unknown,45.0,4,0.15261526152615262
2744,B,4715.0,4.057045455412436,Out of Stock,30.0,1,0.47154715471547154
2745,C,3163.0,1.930078186435462,In Stock,0.0,2,0.3163316331633163
2746,Unknown,0.0,0.0,Out of Stock,46.0,4,0.0
2747,B,2807.0,1.3806677003779615,Out of Stock,34.0,1,0.28072807280728074
2748,D,3823.0,0.0,In Stock,36.0,3,0.38233823382338233
2749,Unknown,5702.0,3.349045531495934,In Stock,3.0,4,0.5702570257025703
2750,A,5755.0,4.3245839400566455,Out of Stock,3.0,0,0.5755575557555755
2751,A,3099.0,0.0,Out of Stock,5.0,0,0.30993099309930994
2752,Unknown,5133.0,0.0,Out of Stock,0.0,4,0.5133513351335134
2753,B,2213.0,0.0,Unknown,46.0,1,0.22132213221322133
2754,C,4158.0,0.0,Unknown,34.0,2,0.4158415841584158
2755,A,4021.0,0.0,Out of Stock,44.0,0,0.40214021402140215
2756,C,6886.0,0.0,In Stock,18.0,2,0.6886688668866887
2757,Unknown,6240.0,0.0,Out of Stock,27.0,4,0.624062406240624
2758,Unknown,9525.0,0.0,Unknown,13.0,4,0.9525952595259526
2759,A,1742.0,4.054814421396038,In Stock,49.0,0,0.17421742174217422
2760,B,1580.0,1.25118001037103,In Stock,20.0,1,0.15801580158015802
2761,Unknown,5997.0,0.0,In Stock,10.0,4,0.5997599759975998
2762,Unknown,7089.0,2.4820747007699,Out of Stock,16.0,4,0.708970897089709
2763,Unknown,9926.0,4.161603407756768,In Stock,18.0,4,0.9926992699269926
2764,Unknown,5985.0,1.619002224250055,Unknown,15.0,4,0.5985598559855986
2765,Unknown,6216.0,3.747790804266815,In Stock,24.0,4,0.6216621662166216
2766,Unknown,9867.0,2.0197411195299217,Out of Stock,45.0,4,0.9867986798679867
2767,Unknown,6388.0,3.215387337019516,Out of Stock,40.0,4,0.6388638863886389
2768,Unknown,416.0,0.0,Unknown,5.0,4,0.041604160416041605
2769,Unknown,9784.0,1.892257089035776,Unknown,49.0,4,0.9784978497849784
2770,Unknown,1979.0,3.307428223822766,In Stock,22.0,4,0.19791979197919793
2771,D,9328.0,3.741103836206014,In Stock,0.0,3,0.9328932893289329
2772,Unknown,6890.0,0.0,Out of Stock,19.0,4,0.6890689068906891
2773,C,6321.0,0.0,Out of Stock,21.0,2,0.6321632163216322
2774,Unknown,6174.0,0.0,Unknown,39.0,4,0.6174617461746175
2775,D,336.0,2.7361140845927165,In Stock,40.0,3,0.0336033603360336
2776,Unknown,7308.0,0.0,In Stock,26.0,4,0.7308730873087309
2777,A,6101.0,4.528658033155271,Unknown,17.0,0,0.6101610161016101
2778,Unknown,7910.0,0.0,Out of Stock,35.0,4,0.7910791079107911
2779,B,7960.0,0.0,Unknown,4.0,1,0.7960796079607961
2780,Unknown,4898.0,2.7313840037521038,Unknown,0.0,4,0.4898489848984898
2781,D,9288.0,2.047267595920572,In Stock,22.0,3,0.9288928892889289
2782,Unknown,8587.0,0.0,Unknown,18.0,4,0.8587858785878588
2783,Unknown,9068.0,2.9422938023229386,Unknown,19.0,4,0.9068906890689069
2784,Unknown,0.0,0.0,Unknown,42.0,4,0.0
2785,Unknown,1072.0,0.0,Out of Stock,23.0,4,0.1072107210721072
2786,Unknown,7118.0,4.566901040014928,In Stock,45.0,4,0.7118711871187119
2787,C,9973.0,1.2009696043580629,Out of Stock,0.0,2,0.9973997399739974
2788,C,892.0,1.3146708410929242,Out of Stock,41.0,2,0.0892089208920892
2789,D,6151.0,3.2384502324639404,In Stock,15.0,3,0.6151615161516152
2790,B,7612.0,0.0,Out of Stock,30.0,1,0.7612761276127613
2791,Unknown,1208.0,0.0,In Stock,41.0,4,0.12081208120812081
2792,B,9436.0,0.0,Out of Stock,7.0,1,0.9436943694369437
2793,B,5182.0,1.827760519685472,Out of Stock,1.0,1,0.5182518251825182
2794,A,4481.0,0.0,Unknown,11.0,0,0.44814481448144816
2795,C,2312.0,3.3255622754078424,Out of Stock,16.0,2,0.23122312231223122
2796,D,8314.0,4.471499097810922,Unknown,7.0,3,0.8314831483148315
2797,Unknown,6398.0,1.9385291951831984,Out of Stock,8.0,4,0.6398639863986398
2798,Unknown,2770.0,0.0,Unknown,0.0,4,0.27702770277027705
2799,Unknown,2603.0,0.0,Unknown,0.0,4,0.2603260326032603
2800,Unknown,8300.0,3.2552429557528915,Out of Stock,25.0,4,0.83008300830083
2801,Unknown,6462.0,4.319044598821734,Unknown,12.0,4,0.6462646264626463
2802,A,112.0,3.7344032317676903,Out of Stock,23.0,0,0.0112011201120112
2803,Unknown,6288.0,4.902741921224903,Out of Stock,2.0,4,0.6288628862886289
2804,D,795.0,0.0,Out of Stock,8.0,3,0.07950795079507951
2805,A,1516.0,0.0,In Stock,14.0,0,0.15161516151615162
2806,B,9752.0,4.465997245320272,In Stock,29.0,1,0.9752975297529753
2807,A,7535.0,2.684755826345504,In Stock,13.0,0,0.7535753575357536
2808,C,6679.0,0.0,In Stock,21.0,2,0.667966796679668
2809,Unknown,9725.0,0.0,Out of Stock,49.0,4,0.9725972597259726
2810,D,7628.0,0.0,Unknown,15.0,3,0.7628762876287629
2811,B,6602.0,1.6291957035822064,Out of Stock,28.0,1,0.6602660266026603
2812,Unknown,8104.0,3.172666912617823,In Stock,23.0,4,0.8104810481048105
2813,Unknown,4197.0,0.0,Unknown,15.0,4,0.41974197419741976
2814,Unknown,9522.0,0.0,Unknown,29.0,4,0.9522952295229523
2815,Unknown,6951.0,0.0,Out of Stock,32.0,4,0.6951695169516952
2816,Unknown,5351.0,0.0,In Stock,1.0,4,0.5351535153515351
2817,Unknown,7740.0,0.0,Out of Stock,16.0,4,0.774077407740774
2818,Unknown,5409.0,1.124400293587282,In Stock,9.0,4,0.540954095409541
2819,Unknown,6005.0,0.0,In Stock,0.0,4,0.6005600560056006
2820,C,3675.0,0.0,In Stock,16.0,2,0.36753675367536753
2821,Unknown,9989.0,2.084323978313434,Out of Stock,0.0,4,0.998999899989999
2822,Unknown,654.0,0.0,Unknown,14.0,4,0.06540654065406541
2823,A,6129.0,3.733946610175,Out of Stock,7.0,0,0.6129612961296129
2824,B,2775.0,0.0,Unknown,11.0,1,0.2775277527752775
2825,Unknown,6874.0,4.616561392155285,Out of Stock,44.0,4,0.6874687468746875
2826,Unknown,4404.0,0.0,In Stock,13.0,4,0.44044404440444046
2827,Unknown,774.0,0.0,Out of Stock,11.0,4,0.0774077407740774
2828,A,5319.0,3.014013130153677,In Stock,0.0,0,0.531953195319532
2829,A,286.0,0.0,In Stock,22.0,0,0.028602860286028604
2830,Unknown,4979.0,0.0,Unknown,0.0,4,0.49794979497949793
2831,Unknown,9634.0,0.0,Out of Stock,22.0,4,0.9634963496349634
2832,D,2497.0,0.0,In Stock,0.0,3,0.24972497249724973
2833,Unknown,8326.0,3.8185287500621703,Unknown,12.0,4,0.8326832683268327
2834,Unknown,4276.0,0.0,Out of Stock,0.0,4,0.42764276427642767
2835,Unknown,4602.0,1.7103449055275513,In Stock,0.0,4,0.4602460246024602
2836,Unknown,4720.0,2.556419810092432,Out of Stock,46.0,4,0.47204720472047207
2837,Unknown,4005.0,2.300968718452326,Out of Stock,11.0,4,0.40054005400540055
2838,C,9177.0,3.929974909441814,Unknown,42.0,2,0.9177917791779178
2839,Unknown,6506.0,0.0,Unknown,21.0,4,0.6506650665066507
2840,Unknown,1179.0,0.0,Out of Stock,6.0,4,0.11791179117911792
2841,Unknown,131.0,0.0,In Stock,39.0,4,0.013101310131013101
2842,C,9841.0,3.8094137869601727,In Stock,42.0,2,0.9841984198419842
2843,D,7648.0,3.107604524312912,Out of Stock,20.0,3,0.7648764876487649
2844,Unknown,500.0,0.0,Out of Stock,27.0,4,0.05000500050005
2845,Unknown,7023.0,1.442215697490442,Out of Stock,49.0,4,0.7023702370237024
2846,Unknown,5772.0,1.0797288966072531,Out of Stock,24.0,4,0.5772577257725773
2847,Unknown,7677.0,3.617867881822336,Out of Stock,35.0,4,0.7677767776777678
2848,C,5357.0,0.0,Out of Stock,33.0,2,0.5357535753575358
2849,Unknown,2676.0,0.0,Out of Stock,33.0,4,0.2676267626762676
2850,Unknown,1898.0,0.0,Unknown,24.0,4,0.18981898189818983
2851,Unknown,404.0,0.0,In Stock,32.0,4,0.04040404040404041
2852,Unknown,8368.0,0.0,Unknown,36.0,4,0.8368836883688369
2853,B,3282.0,0.0,Out of Stock,49.0,1,0.3282328232823282
2854,Unknown,3582.0,4.858589462029305,Unknown,4.0,4,0.3582358235823582
2855,D,3890.0,0.0,Unknown,46.0,3,0.38903890389038903
2856,Unknown,2828.0,0.0,Unknown,23.0,4,0.2828282828282828
2857,Unknown,8503.0,3.728815503508703,In Stock,0.0,4,0.8503850385038504
2858,Unknown,1216.0,0.0,In Stock,32.0,4,0.12161216121612162
2859,Unknown,551.0,0.0,Unknown,0.0,4,0.05510551055105511
2860,Unknown,6248.0,0.0,Unknown,15.0,4,0.6248624862486248
2861,Unknown,7957.0,3.7114014800255135,Unknown,1.0,4,0.7957795779577957
2862,B,6456.0,4.790299401611351,Out of Stock,15.0,1,0.6456645664566457
2863,A,0.0,0.0,Out of Stock,48.0,0,0.0
2864,Unknown,2652.0,0.0,Unknown,34.0,4,0.2652265226522652
2865,C,624.0,1.1772988848547423,Out of Stock,40.0,2,0.06240624062406241
2866,C,1801.0,4.852242151770946,In Stock,18.0,2,0.18011801180118012
2867,Unknown,3303.0,0.0,Out of Stock,1.0,4,0.33033303330333036
2868,Unknown,7488.0,0.0,Out of Stock,0.0,4,0.7488748874887489
2869,Unknown,1293.0,1.518004065443498,Unknown,44.0,4,0.12931293129312932
2870,D,1172.0,0.0,Out of Stock,24.0,3,0.11721172117211721
2871,Unknown,9812.0,0.0,Unknown,29.0,4,0.9812981298129813
2872,B,7431.0,3.5174456287046185,Out of Stock,20.0,1,0.7431743174317432
2873,Unknown,6956.0,0.0,Out of Stock,16.0,4,0.6956695669566957
2874,Unknown,9012.0,0.0,Out of Stock,21.0,4,0.9012901290129013
2875,Unknown,8412.0,0.0,Out of Stock,31.0,4,0.8412841284128413
2876,Unknown,9083.0,0.0,Unknown,44.0,4,0.9083908390839084
2877,Unknown,7418.0,0.0,In Stock,36.0,4,0.7418741874187419
2878,B,8711.0,4.488839993338615,In Stock,5.0,1,0.8711871187118712
2879,Unknown,4384.0,1.2345849412986252,Out of Stock,25.0,4,0.43844384438443845
2880,B,6204.0,3.803964327321224,In Stock,27.0,1,0.6204620462046204
2881,Unknown,5235.0,3.1558870151813907,In Stock,32.0,4,0.5235523552355236
2882,C,4162.0,1.5069869466695924,Unknown,23.0,2,0.4162416241624162
2883,A,108.0,0.0,Unknown,24.0,0,0.010801080108010801
2884,Unknown,2278.0,0.0,Unknown,28.0,4,0.22782278227822783
2885,C,2279.0,4.508940519345201,Unknown,2.0,2,0.22792279227922793
2886,D,6423.0,3.10485260035262,Unknown,25.0,3,0.6423642364236424
2887,Unknown,225.0,0.0,Out of Stock,39.0,4,0.022502250225022502
2888,Unknown,6803.0,1.6051417014423357,Out of Stock,14.0,4,0.6803680368036804
2889,D,5341.0,1.0571722325695556,In Stock,49.0,3,0.5341534153415342
2890,C,2841.0,4.608064614784771,Out of Stock,4.0,2,0.28412841284128415
2891,Unknown,7862.0,1.2801102975458971,Unknown,37.0,4,0.7862786278627862
2892,Unknown,5647.0,2.381149848580712,Unknown,3.0,4,0.5647564756475647
2893,Unknown,7018.0,1.6899041215467308,Unknown,0.0,4,0.7018701870187019
2894,C,1408.0,0.0,In Stock,33.0,2,0.1408140814081408
2895,A,3118.0,3.556225066519996,Out of Stock,49.0,0,0.3118311831183118
2896,B,2875.0,2.6846062729408637,In Stock,13.0,1,0.2875287528752875
2897,Unknown,8488.0,0.0,Out of Stock,37.0,4,0.8488848884888489
2898,Unknown,3392.0,1.478412039981262,In Stock,14.0,4,0.3392339233923392
2899,Unknown,1936.0,0.0,Unknown,32.0,4,0.1936193619361936
2900,Unknown,7578.0,0.0,Out of Stock,35.0,4,0.7578757875787578
2901,Unknown,4910.0,1.3206883281148407,In Stock,7.0,4,0.49104910491049103
2902,Unknown,2142.0,3.215238093113683,Unknown,0.0,4,0.21422142214221424
2903,C,7834.0,0.0,Unknown,30.0,2,0.7834783478347834
2904,D,2626.0,2.3712130046018745,Out of Stock,22.0,3,0.26262626262626265
2905,C,3343.0,0.0,Unknown,6.0,2,0.3343334333433343
2906,B,3382.0,4.054222015586505,Out of Stock,0.0,1,0.33823382338233826
2907,Unknown,4173.0,0.0,Out of Stock,28.0,4,0.41734173417341736
2908,B,9660.0,1.6029732109621286,In Stock,13.0,1,0.9660966096609661
2909,A,1270.0,0.0,In Stock,41.0,0,0.127012701270127
2910,C,5952.0,0.0,Unknown,41.0,2,0.5952595259525952
2911,Unknown,2934.0,2.4304255161200743,Unknown,17.0,4,0.2934293429342934
2912,Unknown,6123.0,4.218019505653897,Unknown,24.0,4,0.6123612361236124
2913,Unknown,280.0,2.0343441996878457,Out of Stock,0.0,4,0.028002800280028002
2914,Unknown,4971.0,0.0,Unknown,11.0,4,0.4971497149714971
2915,A,1456.0,0.0,In Stock,41.0,0,0.14561456145614562
2916,B,6540.0,2.198551575278175,Unknown,33.0,1,0.654065406540654
2917,Unknown,5006.0,4.93881676286798,Out of Stock,23.0,4,0.5006500650065007
2918,B,854.0,0.0,Out of Stock,24.0,1,0.0854085408540854
2919,A,9943.0,0.0,In Stock,48.0,0,0.9943994399439944
2920,D,6564.0,0.0,Out of Stock,23.0,3,0.6564656465646564
2921,B,1558.0,0.0,In Stock,17.0,1,0.1558155815581558
2922,Unknown,7560.0,0.0,Unknown,36.0,4,0.7560756075607561
2923,B,3182.0,0.0,In Stock,0.0,1,0.31823182318231824
2924,A,6297.0,4.575080451930836,Out of Stock,5.0,0,0.6297629762976298
2925,Unknown,5821.0,0.0,Out of Stock,31.0,4,0.5821582158215821
2926,Unknown,2664.0,0.0,Out of Stock,35.0,4,0.2664266426642664
2927,C,0.0,2.570715259035823,Out of Stock,47.0,2,0.0
2928,A,4611.0,1.5987478538921898,Out of Stock,19.0,0,0.46114611461146116
2929,Unknown,3669.0,1.912336577223096,Unknown,42.0,4,0.36693669366936693
2930,Unknown,3143.0,4.053883767586717,Out of Stock,9.0,4,0.31433143314331435
2931,Unknown,1337.0,3.02988402203704,Out of Stock,29.0,4,0.1337133713371337
2932,Unknown,8028.0,0.0,Unknown,28.0,4,0.8028802880288028
2933,C,0.0,1.798436343888873,Out of Stock,3.0,2,0.0
2934,Unknown,9267.0,0.0,In Stock,4.0,4,0.9267926792679267
2935,Unknown,7682.0,0.0,Out of Stock,45.0,4,0.7682768276827683
2936,Unknown,7462.0,3.3539213397905656,In Stock,23.0,4,0.7462746274627463
2937,Unknown,7939.0,0.0,Unknown,45.0,4,0.793979397939794
